"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene104",1.92327375600007,-0.0124949936455896,0.0662030043218691,-0.188737562193413,0.850298510262497,NA
"gene14377",9.09805291500823,-0.019525573579343,0.103480252281684,-0.188688886515201,0.85033666240024,NA
"gene21085",2.1634589366688,0.012974870348128,0.0687705540274575,0.188668980955826,0.85035226453636,NA
"gene31989",162.928055544458,0.02451101748266,0.130017715356895,0.188520598253691,0.85046856992712,0.965743682394306
"gene32301",8.48868082227733,0.0211536763326634,0.112222431087943,0.188497755106431,0.850486475141271,NA
"gene37108",12.4687486942834,0.0200707965604933,0.106519325180301,0.188423992796803,0.850544293004951,NA
"gene20330",4.16095471453724,-0.0142038512664854,0.0753935582023381,-0.188396085887944,0.85056616777157,NA
"gene1019",28.7543960663304,-0.0248166447950802,0.131800676931936,-0.188289205888495,0.850649946478008,NA
"gene16710",3.58806231460673,-0.0149314457281115,0.07935664122899,-0.188156221040475,0.850754190023892,NA
"gene23302",1.44579826116881,-0.0129902481787596,0.069090313086588,-0.188018371873341,0.850862249342928,NA
"gene39332",207.759335823332,-0.0218750344918289,0.116386626446666,-0.187951443904538,0.850914714875573,0.96575447056025
"gene32411",18.9963791144405,0.0210077581346508,0.111787786692279,0.187925342796879,0.850935175984932,NA
"gene21791",178.569791301643,0.0200095739116758,0.106509650090506,0.187866300327462,0.85098146076732,0.96575447056025
"gene28224",45.278354212513,0.0244714854661794,0.130405734168854,0.187656513896028,0.851145921443761,NA
"gene27442",24.3523739490837,0.021202652995492,0.112994160901984,0.187643793504375,0.851155893718388,NA
"gene12159",1.93297266020021,0.0128104553759711,0.0683698190569695,0.187370034799957,0.851370515280398,NA
"gene28985",4.35126427180024,-0.0176724124657488,0.0943528775576049,-0.187301255915161,0.851424438335018,NA
"gene30112",1.12400184822438,0.0124303345318297,0.0664171154097881,0.187155591674458,0.851538642258999,NA
"gene40875",37.1923477017666,0.0238134779131897,0.127266590517818,0.187114920076811,0.851570530229795,NA
"gene33012",43.1906855948724,-0.0248318654225124,0.132775347132412,-0.18702165694772,0.851643652737176,NA
"gene30881",3.33894814227479,-0.0158508337975496,0.0847730086303017,-0.186979724486076,0.851676530097537,NA
"gene21669",5.70229397078773,-0.018239098234558,0.0976084488308009,-0.18685983081418,0.851770534764314,NA
"gene34290",25.8985658306361,-0.0229087775753167,0.122623164603014,-0.186822593018885,0.851799732117945,NA
"gene280",35.1945151178232,0.0247009818518566,0.132226608208776,0.186807951791788,0.85181121204455,NA
"gene35998",24.8018414524012,-0.0235282152942877,0.125994455393261,-0.186740084877943,0.85186442569859,NA
"gene28897",93.2996589166065,0.024773859107623,0.132750194049069,0.186620134795928,0.851958478805335,0.966577375273823
"gene3421",4.35518188632358,0.0184181263212303,0.0986984879966609,0.186610014956393,0.851966413888715,NA
